ATC4,INN,sales_2022,sales_2023,peer_share_2023,peer_share_2022
R05X OTHER COLD PREPARATIONS,CAMPHORA*+EUCALYPTUS VIMINALIS*&+MENTHOLUM*+MYRISTICA FRAGRANS*+OLEUM TEREBINTHINE*+THYMOL,282872.72000000003,248200.64999999997,0.03930025879295147,0.04499920428516461
R05X OTHER COLD PREPARATIONS,CAMPHORA*+PINUS SILVESTRIS*&+EUCALYPTUS VIMINALIS*&,34867.06,54167.87000000001,0.008576977172553549,0.005546628730275197
R05X OTHER COLD PREPARATIONS,CODEINUM*+CHLORPHENAMINUM,0.0,0.0,0.0,0.0
R05X OTHER COLD PREPARATIONS,CURCUMA LONGA*&+GLYCYRRHIZA GLABRA/URALENSIS*&+TERMINALIA BELERICA*+ZINGIBER OFFICINALE*,0.0,0.0,0.0,0.0
R05X OTHER COLD PREPARATIONS,EMBLICA OFFICINALIS*+GLYCYRRHIZA GLABRA/URALENSIS*&+MENTHOLUM*+ZINGIBER OFFICINALE*,869878.8099999999,631597.87,0.10000763392068847,0.13837974292652144
R05X OTHER COLD PREPARATIONS,EUCALYPTUS VIMINALIS*&+MATRICARIA CHAMOMILLA*&,0.0,0.0,0.0,0.0
R05X OTHER COLD PREPARATIONS,GENTIANA LUTEA&+PRIMULA&+RUMEX CONFERTUS&+SAMBUCUS NIGRA*&+VERBENA OFFICINALIS&,1678840.0900000003,2254976.7800000003,0.35705454851184487,0.26706876566971227
R05X OTHER COLD PREPARATIONS,GUAIFENESINUM+PARACETAMOLUM+PHENYLEPHRINUM,281861.31,230539.32,0.036503751855408335,0.044838309854602125
R05X OTHER COLD PREPARATIONS,HEDERA HELIX*&+THYMUS SERPYLLUM*&,108878.95999999999,133161.11,0.02108482022169031,0.017320392589982747
R05X OTHER COLD PREPARATIONS,MATRICARIA CHAMOMILLA*&+SALVIA OFFICINALIS*&,0.0,0.0,0.0,0.0
R05X OTHER COLD PREPARATIONS,NATRII HYDROCARBONAS*+THERMOPSIS LANCEOLATA*&,293619.22000000003,160892.78000000003,0.02547587160596642,0.046708750362462276
R05X OTHER COLD PREPARATIONS,OXOLINUM*,43689.159999999996,6953.41,0.0011010076423792474,0.0069500425346326845
R05X OTHER COLD PREPARATIONS,PELARGONIUM SIDOIDES*&,364548.45000000007,388506.65,0.061516405729729655,0.05799212512747824
R05X OTHER COLD PREPARATIONS,PRIMULA*&+THYMUS SERPYLLUM*&,55284.259999999995,56352.270000000004,0.008922856545985177,0.008794583335905116
R05X OTHER COLD PREPARATIONS,SAMBUCUS NIGRA*&,31602.649999999998,26205.7,0.00414942826237743,0.00502732855717779
R05X OTHER COLD PREPARATIONS,TILIA CORDATA/PLATYPHYLLUS SCOP.*&,0.0,0.0,0.0,0.0
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_11149,278405.64,262071.48000000004,0.04149657539676793,0.04428858416782641
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_113366,795.06,9.63,1.5248207133064428e-06,0.00012647761636032972
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_11375,102216.69000000002,88621.29999999999,0.014032356581531074,0.016260563106485992
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_11376,94083.62,90870.79000000001,0.014388542349586706,0.014966759736562075
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_11721,307.78999999999996,0.0,0.0,4.896302862619913e-05
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_11722,112544.59999999999,47721.41,0.007556240336052878,0.0179035201648011
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_11725,35352.27999999999,35344.65,0.005596495786559352,0.005623817205371866
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_118653,0.0,5.09,8.05954042651069e-07,0.0
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_121259,99512.52,99985.47,0.015831766945553473,0.015830385540222924
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_122221,4851.6,5570.73,0.000882073155995597,0.0007717893033655016
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_122357,8232.86,14340.829999999998,0.0022707367217036792,0.0013096778967981086
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_147328,194132.23,83062.16,0.013152118593974443,0.030882426117670732
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_168774,0.0,0.0,0.0,0.0
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_168779,0.0,0.0,0.0,0.0
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_168784,0.0,0.0,0.0,0.0
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_171330,0.0,0.0,0.0,0.0
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_174774,2568.22,1711.19,0.00027095098197329716,0.000408550730622753
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_187687,231.28000000000003,346.8299999999999,5.49172967804853e-05,3.6791868678863305e-05
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_19208,151404.51,139077.82,0.02202167608489149,0.024085328819213273
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_19510,1669.6799999999998,1224.47,0.00019388340797739771,0.00026561158464080106
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_233063,1.89,2.04,3.230149797658508e-07,3.0065994380427033e-07
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_327268,247.39,78.91000000000001,1.2494662771236907e-05,3.935463677129017e-05
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_349387,36584.76,46308.54,0.007332525544650046,0.0058198793045993215
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_427470,213.38,48.89,7.741275667035513e-06,3.394434857616677e-05
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_51222,10130.85,14754.18,0.0023361868402753533,0.0016116088844917947
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_55166,1922.5299999999997,4182.91,0.0006623247985354779,0.00030583479458308135
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_64404,0.0,0.0,0.0,0.0
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_66274,27722.580000000005,29690.059999999998,0.004701144181444556,0.004410089600481159
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_66276,0.0,0.0,0.0,0.0
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_66277,6602.04,10719.16,0.0016972790443661359,0.0010502481351288596
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_66436,46764.71,37353.18,0.005914527785240286,0.007439298984456613
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_66439,18145.42,18090.3,0.0028644303374794956,0.0028865613531771864
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_66440,10161.949999999999,9816.27,0.0015543148310912394,0.0016165562518210606
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_69311,14220.83,11096.080000000002,0.001756960812098168,0.002262240184470943
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_6979,13839.929999999998,12233.169999999998,0.0019370084117755944,0.0022016468656375844
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_707813,2711.62,4842.09,0.0007666998055757002,0.0004313627073113944
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_732028,166908.28,210669.46000000002,0.0333575447839131,0.026551658246173237
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_748035,0.0,65353.009999999995,0.010348039805287963,0.0
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_758543,327.84000000000003,33449.0,0.005296337283425463,5.215256929988994e-05
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_82902,2102.6299999999997,1608.7399999999998,0.0002547289796806445,0.0003344849828789274
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_865510,0.0,384.57,6.089307390615355e-05,0.0
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_87499,0.0,0.0,0.0,0.0
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_87833,114146.65,80117.4,0.012685843303868908,0.01815837321399244
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_88613,2144.8999999999996,2142.5000000000005,0.0003392448990923213,0.0003412092663840102
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_95105,0.0,0.0,0.0,0.0
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_95108,107185.1,110044.95999999998,0.017424593395947967,0.01705093446701328
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_97107,36.41,19.01,3.0100562575239333e-06,5.792078599954223e-06
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_97109,3.55,0.0,0.0,5.647316404789204e-07
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_97127,40036.06,44347.270000000004,0.007021976726333689,0.006368909814679574
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_97128,10471.59,10573.54,0.0016742214750752032,0.0016658135772176503
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_97181,12588.600000000002,1052.89,0.00016671531472826798,0.0020025861209388564
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_9891,0.0,0.0,0.0,0.0
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_99820,31584.929999999993,54281.21,0.008594923504811714,0.005024509671355455
R05X OTHER COLD PREPARATIONS,UNKNOWN_SKU_99821,52847.39,71697.63,0.01135265122730856,0.008406927675980084
R06A A Aminoalkyl ethers,CLEMASTINUM,136742.31999999998,109229.83,0.023888408125027336,0.03590758138823097
R06A A Aminoalkyl ethers,DIPHENHYDRAMINUM,2720219.17,3597837.75,0.7868419875745487,0.7143106189846795
R06A A Aminoalkyl ethers,DOXYLAMINUM,951212.57,865435.9299999999,0.18926960430042403,0.24978179962708952
R06A B Substituted alkylamines,DIMETINDENUM,260409.98,295909.72000000003,1.0,1.0
R06A C Substituted ethylene diamines,CHLOROPYRAMINUM,1038384.5000000001,1072529.01,1.0,1.0
R06A E Piperazine derivatives,CETIRIZINUM,1443423.9100000001,1521235.2999999998,0.42384209358558406,0.48062916572160425
R06A E Piperazine derivatives,DEXTROMETHORPHANUM+LEVOCETIRIZINUM,43403.34,49653.810000000005,0.013834398126904374,0.014452380169960694
R06A E Piperazine derivatives,LEVOCETIRIZINUM,1516369.42,2018266.67,0.5623235082875115,0.5049184541084349
R06A X Other antihistamines for systemic use,ACRIVASTINUM,0.0,0.0,0.0,0.0
R06A X Other antihistamines for systemic use,BILASTINUM,535118.02,829220.9199999999,0.09727449866329008,0.07414575045323164
R06A X Other antihistamines for systemic use,CYPROHEPTADINUM,4312.64,7128.0,0.0008361735814286158,0.000597557767227919
R06A X Other antihistamines for systemic use,DESLORATADINUM,1277522.08,1924743.4600000002,0.22578838836693407,0.17701297620695605
R06A X Other antihistamines for systemic use,EBASTINUM,24064.31,31909.26,0.003743221130041649,0.0033343416917434527
R06A X Other antihistamines for systemic use,FEXOFENADINUM,415344.54999999993,460677.63,0.05404131085313507,0.05754998375201378
R06A X Other antihistamines for systemic use,KETOTIFENUM,254497.22000000003,295003.42,0.034606350481915,0.03526303854458348
R06A X Other antihistamines for systemic use,LORATADINUM,2718164.19,2924307.6199999996,0.3430455633858574,0.37662780207373786
R06A X Other antihistamines for systemic use,MEBHYDROLINUM,1868252.1500000001,1907965.45,0.22382018849166116,0.25886431127401294
R06A X Other antihistamines for systemic use,QUIFENADINUM,67882.06000000001,65463.95,0.00767946486054487,0.009405712558532972
R06A X Other antihistamines for systemic use,RUPATADINUM,29068.199999999997,51063.11,0.00599012676312898,0.0040276787975195225
R06A X Other antihistamines for systemic use,SEQUIFENADINUM,7984.6,8275.210000000001,0.0009707508393341606,0.0011063431559805693
R06A X Other antihistamines for systemic use,UNKNOWN_SKU_11724,8236.39,3890.67,0.00045640789394737276,0.0011412310831459057
R06A X Other antihistamines for systemic use,UNKNOWN_SKU_443910,145.96000000000004,23.25,2.7274180370672443e-06,2.0224162393472924e-05
R06A X Other antihistamines for systemic use,UNKNOWN_SKU_730565,6517.4,14873.86,0.0017448272707446455,0.0009030484789203919
R07A A Lung surfactants,PORACTANT ALFA*,0.33999999999999997,1.46,1.0,1.0
R07A B Respiratory stimulants,AMMONIUM*,2369625.18,2831294.0700000003,0.9929992720784178,0.9906987727310035
R07A B Respiratory stimulants,NICETHAMIDUM,22247.350000000002,19960.86,0.007000727921582234,0.009301227268996648
R07A X Other respiratory system products,CAMPHORA*+EUCALYPTUS VIMINALIS*&+MENTHOLUM*+METHYL SALICYLAT*+PINUS SILVESTRIS*&+THYMOL,0.0,0.0,0.0,0.0
R07A X Other respiratory system products,UNKNOWN_SKU_122182,59485.08,64421.93,0.2721455963202219,0.29687826819562885
R07A X Other respiratory system products,UNKNOWN_SKU_28796,34744.770000000004,47403.66,0.20025319512254677,0.17340427459214042
R07A X Other respiratory system products,UNKNOWN_SKU_298486,8068.429999999999,9977.99,0.04215126803290759,0.040267938203288244
R07A X Other respiratory system products,UNKNOWN_SKU_326032,202.34999999999997,41.56,0.00017556709311671386,0.0010098888253892485
R07A X Other respiratory system products,UNKNOWN_SKU_36733,3447.2400000000002,2869.4700000000003,0.012121860122368069,0.01720449297966313
R07A X Other respiratory system products,UNKNOWN_SKU_391094,15766.16,12749.55,0.05385951472680941,0.07868578603063484
R07A X Other respiratory system products,UNKNOWN_SKU_404672,1813.8999999999999,5873.35,0.024811525177022408,0.009052816112545383
R07A X Other respiratory system products,UNKNOWN_SKU_68079,347.40999999999997,7294.959999999999,0.030817009663202662,0.001733854592678423
R07A X Other respiratory system products,UNKNOWN_SKU_68080,580.09,13314.33,0.0562453853440004,0.002895114448826535
R07A X Other respiratory system products,UNKNOWN_SKU_68081,0.0,377.51,0.001594762591975232,0.0
R07A X Other respiratory system products,UNKNOWN_SKU_68082,0.0,233.47000000000003,0.0009862764492290469,0.0
R07A X Other respiratory system products,UNKNOWN_SKU_7508,55439.47,52773.91,0.2229394122017102,0.2766874289029034
R07A X Other respiratory system products,UNKNOWN_SKU_82619,8851.1,12036.349999999999,0.050846654986413824,0.04417408936201028
R07A X Other respiratory system products,UNKNOWN_SKU_97920,11622.589999999998,7350.58,0.031051972168475803,0.05800604775429121
S01A A Antibiotics,ACIDUM FUSIDICUM,0.0,0.0,0.0,0.0
S01A A Antibiotics,AZITHROMYCINUM,23869.93,50187.780000000006,0.029671721180327657,0.019168044676723672
S01A A Antibiotics,CHLORAMPHENICOLUM,708353.7300000001,844036.45,0.49900621646212606,0.5688226125323308
S01A A Antibiotics,TETRACYCLINUM,202058.12,279412.87999999995,0.16519282322414636,0.1622568256988937
S01A A Antibiotics,TOBRAMYCINUM,311016.34,517797.62999999995,0.30612923913339984,0.24975251709205182
S01A B Sulfonamides,SULFACETAMIDUM,710786.09,755302.3999999999,1.0,1.0
S01A D Antivirals,ACICLOVIRUM,0.0,0.0,0.0,0.0
S01A D Antivirals,GANCICLOVIRUM,11715.160000000002,863.9999999999998,0.003425514292998034,0.0564667744445136
S01A D Antivirals,OXOLINUM*,195754.81,251360.9,0.9965744857070019,0.9435332255554866
S01A E Fluoroquinolones,CIPROFLOXACINUM,26723.399999999998,36011.35999999999,0.047833009408986035,0.040623271412413654
S01A E Fluoroquinolones,LEVOFLOXACINUM,147370.38,192444.68,0.2556195653024298,0.22402340064851545
S01A E Fluoroquinolones,MOXIFLOXACINUM,66670.64,91161.19,0.1210871807952925,0.10134861222596385
S01A E Fluoroquinolones,OFLOXACINUM,417070.34,433238.60000000003,0.5754602444932916,0.6340047157131071
S01A X Other antiinfectives,ACIDUM BORICUM*+ZINCI SULFAS*,5055.849999999999,793.45,0.0020772860907153938,0.014190116206634762
S01A X Other antiinfectives,BIBROCATHOL,6222.2,8230.250000000002,0.021547147076829507,0.017463678918663097
S01A X Other antiinfectives,DECAMETOXINUM*,329714.07999999996,354597.20999999996,0.9283506864194158,0.9253995095114907
S01A X Other antiinfectives,DECAMETOXINUM*+ZINCI SULFAS*,15301.640000000001,18343.81,0.04802488041303919,0.042946695363211086
"S01B A Corticosteroids, plain",DEXAMETHASONUM,548551.6499999999,661652.62,0.7923481019976037,0.7604775060704928
"S01B A Corticosteroids, plain",HYDROCORTISONUM,172773.62999999998,173400.33000000002,0.20765189800239614,0.23952249392950706
"S01B C Antiinflammatory agents, non-steroids",BROMFENACUM,66629.06999999999,91193.88,0.3000325418972403,0.2633073740964761
"S01B C Antiinflammatory agents, non-steroids",DICLOFENACUM,83026.45999999999,87593.15,0.2881859555409448,0.32810722351559324
"S01B C Antiinflammatory agents, non-steroids",INDOMETACINUM,59535.9,62199.44,0.20463934737489933,0.23527630647509254
"S01B C Antiinflammatory agents, non-steroids",KETOROLACUM,24122.12,33309.36,0.10958950260445395,0.09532674063798412
"S01B C Antiinflammatory agents, non-steroids",NEPAFENAC,19733.18,29650.800000000007,0.09755265258246162,0.07798235527485377
S01C A Corticosteroids and antiinfectives in combination,CIPROFLOXACINUM+DEXAMETHASONUM,7711.469999999998,21739.209999999995,0.019897766794494783,0.009308486544528238
S01C A Corticosteroids and antiinfectives in combination,DEXAMETHASONUM+GENTAMICINUM,3086.46,11.55,1.057164480569509e-05,0.0037256543019974966
S01C A Corticosteroids and antiinfectives in combination,DEXAMETHASONUM+NEOMYCINUM+POLYMYXINUM B,114103.39000000001,173235.19000000003,0.1585611165824331,0.13773377455920316
S01C A Corticosteroids and antiinfectives in combination,DEXAMETHASONUM+TOBRAMYCINUM,700840.2300000001,895888.6399999999,0.8200014274924016,0.8459816158033524
S01C A Corticosteroids and antiinfectives in combination,UNKNOWN_SKU_676866,2692.8,1670.6299999999999,0.0015291174858647956,0.0032504687909186768
S01E A Sympathomimetics in glaucoma therapy,BRIMONIDINUM,134601.91,152042.68,1.0,1.0
S01E B Parasympathomimetics,PILOCARPINUM*,60820.93000000001,53773.200000000004,0.596434715026654,0.6166077441179847
S01E B Parasympathomimetics,PILOCARPINUM*+TIMOLOLUM,37817.03,36384.530000000006,0.4035652849733463,0.3833922558820154
S01E C Carbonic anhydrase inhibitors,ACETAZOLAMIDUM,80331.3,84057.9,0.15003070030372606,0.15645592876476044
S01E C Carbonic anhydrase inhibitors,BRIMONIDINUM+BRINZOLAMIDUM,95564.62999999999,94355.61,0.16841056278928285,0.18612487216951157
S01E C Carbonic anhydrase inhibitors,BRINZOLAMIDUM,135026.47,140682.33,0.25109678555210024,0.26298207263765255
S01E C Carbonic anhydrase inhibitors,DORZOLAMIDUM,202521.23,241175.49000000002,0.4304619513548909,0.39443712642807555
S01E D Beta blocking agents,BETAXOLOLUM,84761.2,97719.01999999999,0.06163897391929322,0.059294426461583415
S01E D Beta blocking agents,BIMATOPROST+TIMOLOLUM,5589.540000000001,10480.150000000001,0.006610644401880831,0.003910144836128783
S01E D Beta blocking agents,BRIMONIDINUM+TIMOLOLUM,15558.329999999998,18961.21,0.0119603075088989,0.01088378000842422
S01E D Beta blocking agents,BRINZOLAMIDUM+TIMOLOLUM,262163.89,301297.54,0.19005175461243068,0.18339591105939562
S01E D Beta blocking agents,DORZOLAMIDUM+TIMOLOLUM,363343.46,493365.5,0.3112039313040497,0.25417575576168433
S01E D Beta blocking agents,LATANOPROSTUM+TIMOLOLUM,44995.0,51674.16,0.03259490527577318,0.031476108392034866
S01E D Beta blocking agents,TAFLUPROSTUM+TIMOLOLUM,1360.79,1366.55,0.0008619891993330485,0.0009519362937836899
S01E D Beta blocking agents,TIMOLOLUM,638113.6099999999,597981.3899999999,0.3771932966830071,0.44639033569935904
S01E D Beta blocking agents,TIMOLOLUM+TRAVOPROSTUM,13611.1,12499.169999999998,0.007884197095333254,0.009521601487605863
S01E E Prostaglandin analogues,BIMATOPROST,45982.5,66412.05,0.0802952476715762,0.06230883640184055
S01E E Prostaglandin analogues,LATANOPROSTENUM BUNOD,4911.099999999999,6375.1900000000005,0.0077079002982644845,0.006654812732084578
S01E E Prostaglandin analogues,LATANOPROSTUM,467949.4600000001,550200.6699999999,0.6652181203067389,0.6340974576734548
S01E E Prostaglandin analogues,TAFLUPROSTUM,60643.84,53575.880000000005,0.06477572298735916,0.08217576480920773
S01E E Prostaglandin analogues,TRAVOPROSTUM,158490.29000000004,150534.34999999998,0.1820030087360612,0.21476312838341258
S01F A Anticholinergics,ATROPINI OXYDUM,21194.379999999997,22357.32,0.22292228920774232,0.2607375786187701
S01F A Anticholinergics,CYCLOPENTOLATUM,51007.94,63361.74999999999,0.631772786640289,0.6275100647403468
S01F A Anticholinergics,PHENYLEPHRINUM+TROPICAMIDUM,8902.08,13504.96,0.1346564167287936,0.10951520091036308
S01F A Anticholinergics,TROPICAMIDUM,181.85000000000002,1067.96,0.010648507423175073,0.00223715573052023
S01F B Sympathomimetics excl. antiglaucoma preparations,PHENYLEPHRINUM,150110.32,181517.99,1.0,1.0
S01G A Sympathomimetics used as decongestants,TETRYZOLINUM,760487.2899999998,778371.78,1.0,1.0
S01G X Other antiallergics,ACIDUM CROMOGLICICUM,119540.59000000001,129957.64,0.6007744935623135,0.6437245912727121
S01G X Other antiallergics,AZELASTINUM,5889.760000000001,953.31,0.004407007794677474,0.03171628439088656
S01G X Other antiallergics,KETOTIFENUM,1572.1699999999998,549.55,0.0025404864457154604,0.008466115908087952
S01G X Other antiallergics,OLOPATADINUM,58698.929999999986,84856.34000000001,0.39227801219729364,0.31609300842831317
S01H A Local anesthetics,OXYBUPROCAINUM,21446.120000000003,32345.62,1.0,0.85814652431795
S01H A Local anesthetics,PROXYMETACAINUM,3545.0900000000006,0.0,0.0,0.14185347568204978
S01J A Colouring agents,FLUORESCEINUM*,0.0,0.0,nan,nan
S01L A Antineovascularisation agents,AFLIBERCEPT,519.8,1360.01,0.7696717600452745,0.654907395741464
S01L A Antineovascularisation agents,BROLUCIZUMABUM,273.90000000000003,406.99,0.23032823995472554,0.345092604258536
S01X A Other ophthalmologicals,ACIDUM GLUTAMICUM+GLYCINUM+PYRIDOXINUM,0.0,0.0,0.0,0.0
S01X A Other ophthalmologicals,ACIDUM TIAZOTICUM,266545.81999999995,285446.54,0.07721735918889502,0.07793518752614179
S01X A Other ophthalmologicals,ADENOSINI PHOSPHAS+CYTOCHROMUM C*+NICOTINAMIDUM,541430.14,583983.8200000001,0.1579759502057479,0.1583084645379365
S01X A Other ophthalmologicals,AZAPENTHACENUM*,166057.55000000002,227400.41999999998,0.06151505606214596,0.04855347684455029
S01X A Other ophthalmologicals,CARBOMERUM,96697.38,95944.97,0.025954482443044356,0.028273294413645633
